"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"415B358790769299546C0FE","872517","2013-08-17 14:56:41.120000000","","36","Current","",".242460",".204900",".194900",".180800",".082400",".098400","4","C","4.000000","20","ID","Sales - Commission","Employed","106","True","False","","2013-08-17 14:56:32","660","679","1994-01-12 00:00:00","7","7","36","3","282.000000","2","20.000000","2",".000000","46","2","0","64433.000000",".550000","447.000000","30.000000",".860000",".000000",".120000","$100,000+","True","20000.000000","8BAA3691965889636646140","","","","","","","","","0","","7","99939","12000","2013-08-29 00:00:00","Q3 2013","4C143586927837253E7BE3F","448.960000","2694.800000","1507.540000","1187.260000","-57.940000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","5"
"416B347712241599105170A","447670","2010-02-22 10:53:13.813000000","","36","Completed","2011-06-12 00:00:00",".248220",".225500",".215500",".130400",".080000",".130400","4","C","8.000000","1","TX","Administrative Assistant","Full-time","16","False","False","","2010-02-22 10:29:38","700","719","1998-02-24 00:00:00","5","4","9","2","35.000000","0",".000000","1",".000000","5","0","0","877.000000",".360000","1523.000000","7.000000",".850000",".000000",".080000","$25,000-49,999","True","3293.333333","6C7A3582207987047C6B1F8","","","","","","","","","0","","48","41194","5000","2010-03-12 00:00:00","Q1 2010","93D934769433975059FE87C","192.380000","5740.890000","5000.000000","740.890000","-32.860000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","136"
"416C360272349770153F375","1195937","2014-02-15 06:19:44.550000000","","60","Current","",".169930",".146500",".136500",".128980",".054900",".074080","5","B","5.000000","1","FL","Accountant/CPA","Employed","170","False","False","","2014-02-15 06:19:46","680","699","2000-06-08 00:00:00","6","6","9","6","162.000000","0","2.000000","0",".000000","0","0","0","5290.000000",".800000","1155.000000","9.000000","1.000000","1.000000",".090000","$25,000-49,999","True","4092.500000","A54B370708015482199B0F7","","","","","","","","","0","","1","132712","7900","2014-02-19 00:00:00","Q1 2014","2F483706589992711931DFE","186.490000","183.319200","180.150000","3.169200","-.430000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"4ABF3546371088917C05DE1","585432","2012-05-03 17:54:09.387000000","","36","Current","",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","5.000000","1","VA","Nurse (RN)","Employed","195","True","False","","2012-05-03 17:54:04","660","679","1991-04-30 00:00:00","8","7","22","3","204.000000","1","3.000000","1","148.000000","0","0","0","6900.000000",".960000","216.000000","15.000000",".810000","2.000000",".120000","$75,000-99,999","True","7083.333333","13E83651361656144803F5F","","","","","","","","","0","","22","65835","4000","2012-05-16 00:00:00","Q2 2012","03553546624726185402F9F","173.710000","3632.910000","1842.110000","1790.800000","-56.370000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","35"
"4AC135508316375337FE42F","608810","2012-07-07 15:07:53.193000000","","36","Completed","2013-09-17 00:00:00",".099880",".086400",".076400",".076400",".019900",".056500","7","AA","10.000000","1","AZ","Scientist","Employed","34","False","False","","2012-07-07 15:07:42","740","759","2002-11-01 00:00:00","5","4","11","4","154.000000","0",".000000","0",".000000","9","0","0","4331.000000",".220000","14569.000000","11.000000",".720000",".000000",".080000","$25,000-49,999","True","3166.666667","D3D63657168738347C88196","","","","","","","","","0","","19","71819","3500","2012-08-02 00:00:00","Q3 2012","06033550826972837A83683","110.710000","3786.950000","3499.990000","286.960000","-33.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","71"
"4ACD3417632761074544A42","306372","2008-04-08 16:02:46.467000000","B","36","Chargedoff","2010-02-22 00:00:00",".156290",".142000",".132000","","","","","","","4","GA","Sales - Commission","Full-time","25","True","False","","2008-04-05 12:09:30.213000000","700","719","1996-04-06 00:00:00","26","23","54","25","332.000000","0","11.000000","0",".000000","0","0","0","8962.000000",".180000","33278.000000","48.000000",".740000","5.000000","","$0","False",".000000","CA5F3419507051314BB1AF7","","","","","","","","","1601","22","71","29882","5000","2008-04-21 00:00:00","Q2 2008","D4C63387611596391F050DA","171.370000","2936.390000","2122.610000","813.780000","-57.310000",".000000","2877.390000","2877.390000",".000000","1.000000","0","0",".000000","114"
"4ACD35316545062927F780D","539152","2011-11-15 06:02:48.023000000","","36","Current","",".295100",".259900",".249900",".243700",".112000",".131700","3","D","6.000000","7","NC","Retail Management","Employed","153","True","False","","2011-11-15 06:02:46","720","739","1987-08-31 00:00:00","11","10","27","7","782.000000","0","3.000000","0",".000000","0","0","0","39792.000000",".990000","149.000000","26.000000","1.000000",".000000",".280000","$75,000-99,999","True","7083.333333","D1F23636487298713E1A7FE","","","","","","","","","0","","28","56515","2500","2011-11-22 00:00:00","Q4 2011","E7CF3526247594280356901","100.710000","2719.170000","1682.550000","1036.620000","-39.880000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","27"
"4ACD3587374499479DF8CED","869524","2013-08-13 19:30:26.180000000","","36","Current","",".153240",".124900",".114900",".110200",".037400",".072800","6","A","4.000000","1","PA","Other","Employed","44","True","False","","2013-08-13 19:30:13","800","819","1986-04-19 00:00:00","7","7","30","5","251.000000","2","5.000000","0",".000000","30","0","0","11194.000000",".360000","15868.000000","24.000000",".870000","2.000000",".200000","$50,000-74,999","True","5250.000000","6FE93691805581128C7EE4E","","","","","","","","","0","","7","99652","15000","2013-08-20 00:00:00","Q3 2013","7CD33586103707392DB3A5F","501.730000","3010.380000","2121.070000","889.310000","-71.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","102"
"4AD235531083635751D1E2F","619016","2012-08-01 03:26:21.760000000","","36","Current","",".204620",".167900",".157900",".155200",".059900",".095300","5","B","8.000000","1","IN","Other","Employed","115","True","False","","2012-08-01 03:26:17","680","699","2000-05-26 00:00:00","9","9","21","6","444.000000","0","1.000000","0",".000000","0","0","0","28411.000000",".830000","4898.000000","18.000000","1.000000","1.000000",".220000","$50,000-74,999","True","5833.333333","2A9A3658210882857712CBF","","","","","","","","","0","","19","72020","13000","2012-08-07 00:00:00","Q3 2012","B867355441571048435518E","462.130000","8318.340000","5685.110000","2633.230000","-156.820000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","209"
"64F735576589612364B0996","641402","2012-09-18 15:39:10.820000000","","60","Current","",".209310",".185200",".175200",".172100",".044900",".127200","5","B","7.000000","7","MD","Construction","Employed","208","False","False","","2012-09-18 15:39:08","660","679","1995-02-25 00:00:00","8","4","24","2","40.000000","0","3.000000","0",".000000","13","0","0","1293.000000",".860000","207.000000","24.000000",".700000","1.000000",".210000","$25,000-49,999","True","4075.000000","36F53662187342324802446","1","34","34","0","0","3000.000000","217.900000","7","0","","18","75253","8500","2012-09-27 00:00:00","Q3 2012","43AF346554381291183E0DF","218.260000","3710.420000","1675.480000","2034.940000","-109.880000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","3"
"65063584532315864DC63B8","854577","2013-07-29 14:15:09.553000000","","60","Current","",".156290",".133400",".123400",".118100",".039900",".078200","6","A","6.000000","1","IN","Other","Employed","155","False","False","","2013-07-29 14:15:01","680","699","1988-10-12 00:00:00","13","13","35","11","322.000000","0",".000000","0",".000000","18","1","0","5896.000000",".460000","3368.000000","25.000000",".800000",".000000",".350000","$25,000-49,999","True","3166.666667","9A9F36902778997108BFCA2","","","","","","","","","0","","7","97835","8750","2013-08-05 00:00:00","Q3 2013","3E063585570576643866D6D","200.620000","1203.720000","632.860000","570.860000","-42.810000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","162"
"650F358626753984240EE2A","859168","2013-08-02 17:29:39.220000000","","36","Current","",".219450",".182400",".172400",".161500",".067400",".094100","4","C","5.000000","7","TX","Other","Employed","393","True","False","","2013-08-02 17:29:30","700","719","1980-07-01 00:00:00","11","10","21","8","299.000000","0","2.000000","2","703.000000","3","0","0","6621.000000",".200000","4781.000000","18.000000",".630000","1.000000",".150000","$50,000-74,999","True","4500.000000","B9AD3689782583019122A66","","","","","","","","","0","","7","99202","5500","2013-08-14 00:00:00","Q3 2013","1FFF3542469549308C19C5D","199.500000","1197.000000","718.420000","478.580000","-26.240000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","3"
"651035007579937048093EE","485351","2010-11-22 13:28:52.463000000","","36","Completed","2012-05-18 00:00:00",".313080",".277500",".267500",".162800",".098000",".162800","3","D","8.000000","1","FL","Executive","Employed","32","False","False","","2010-11-14 01:07:37","620","639","2003-02-10 00:00:00","4","3","10","2","43.000000","0","2.000000","0",".000000","4","0","0","1357.000000",".770000","393.000000","10.000000",".700000","1.000000",".160000","$25,000-49,999","True","3100.000000","1AC13603930216917961195","1","6","6","0","0","2000.000000",".000000","-25","0","","40","45663","7000","2010-11-30 00:00:00","Q4 2010","ACC43463636216717BB7849","288.600000","9296.080000","7000.000000","2296.080000","-82.740000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","120"
"65103594057956691FE512C","1001075","2013-11-07 11:32:20.677000000","","60","Current","",".296180",".269900",".259900",".236730",".132500",".104230","2","E","3.000000","1","CT","Executive","Employed","2","True","False","","2013-10-29 17:06:06","700","719","1988-01-02 00:00:00","15","15","36","11","1184.000000","3","8.000000","0",".000000","0","0","0","43339.000000",".650000","22377.000000","35.000000","1.000000","1.000000",".490000","$75,000-99,999","True","7083.333333","A0B93697905340333FFD703","","","","","","","","","0","","4","110956","10000","2013-11-13 00:00:00","Q4 2013","E3DD36969688888637F6D5B","305.290000","915.870000","241.180000","674.690000","-25.000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","122"
"651B35470837210629FBEDF","591089","2012-05-20 11:57:33.640000000","","36","Past Due (1-15 days)","",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","5.000000","2","NJ","Skilled Labor","Employed","82","False","False","","2012-05-20 11:57:32","680","699","2001-03-27 00:00:00","3","3","8","1","73.000000","2","6.000000","0",".000000","6","2","0","3114.000000",".860000","486.000000","6.000000","1.000000","2.000000",".160000","$50,000-74,999","True","4166.666667","C58336523343192370E26ED","","","","","","","","","13","","22","66739","4000","2012-05-25 00:00:00","Q2 2012","230C35404239158926BCADB","173.710000","3459.200000","1583.690000","1875.510000","-56.660000","-162.750000",".000000",".000000",".000000","1.000000","0","0",".000000","16"
"65273382627196129617FD4","102332","2007-02-21 19:07:44.797000000","D","36","Chargedoff","2008-10-30 00:00:00",".237480",".230000",".210000","","","","","","","0","","Other","Full-time","0","False","True","2AC1336501013971385DB0A","2007-02-12 09:15:29.667000000","600","619","1991-03-29 00:00:00","7","6","26","5","144.000000","3","13.000000","5","5571.000000","13","0","0","3733.000000","1.000000","39.000000","22.000000",".700000",".000000",".100000","$50,000-74,999","True","6000.000000","40B3338350239220670E200","","","","","","","","","2081","20","85","7885","4900","2007-02-28 00:00:00","Q1 2007","540F3382149372353F105D4","189.680000","2756.120000","1390.110000","1366.010000","-44.090000","-96.750000","3509.890000","3509.890000",".000000","1.000000","0","0",".000000","59"
"653B3583400859728039629","829429","2013-07-05 11:14:28.473000000","","36","Current","",".317900",".278600",".268600",".244700",".132500",".112200","2","E","2.000000","1","LA","Accountant/CPA","Employed","210","True","False","","2013-07-05 11:14:21","740","759","2000-08-17 00:00:00","9","9","17","8","434.000000","0","3.000000","0",".000000","0","0","0","9514.000000",".610000","5915.000000","16.000000",".810000",".000000",".240000","$50,000-74,999","True","5720.000000","C6E33687092982600D12AD2","","","","","","","","","0","","8","95605","4000","2013-07-11 00:00:00","Q3 2013","1A9F3582356506994FDFF2F","165.150000","1156.050000","536.160000","619.890000","-22.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","3"
"4247336970810584968A671","46022","2006-10-08 16:21:31.227000000","HR","36","Defaulted","2007-08-17 00:00:00",".297760",".290000",".272500","","","","","","","0","TX","Medical Technician","Not available","","False","True","DD17336621690487632377B","2006-09-21 16:42:44.883000000","480","499","2001-02-01 00:00:00","","","12","0",".000000","2","7.000000","9","","5","0","","","","","","","",".170000","Not displayed","True","2772.833333","C8C93370294972782439B0F","","","","","","","","","249","10","89","3990","2500","2006-10-18 00:00:00","Q4 2006","1CE53367824291622CFF6C7","104.760000","500.420000","203.440000","296.980000","-5.350000",".000000","2296.550000","2296.560000",".000000","1.000000","0","0",".000000","30"
"424E3593504776745E3AC73","968729","2013-10-24 08:06:56.820000000","","36","Current","",".235400",".198000",".188000",".174160",".084900",".089260","4","C","4.000000","1","TX","Professional","Employed","3","True","False","","2013-10-24 08:06:59","660","679","1995-02-01 00:00:00","9","8","27","7","635.000000","1","5.000000","0",".000000","0","0","0","40738.000000",".970000","1038.000000","26.000000",".920000",".000000",".160000","$100,000+","True","12083.333333","912036975022460667F301A","","","","","","","","","0","","5","109036","25000","2013-10-31 00:00:00","Q4 2013","95793697311708752CBE270","926.540000","3692.598400","2128.570000","1564.028400","-79.670000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"42523428918424660B8E4DA","383286","2008-08-15 10:41:40.587000000","D","36","Chargedoff","2009-06-27 00:00:00",".222370",".200000",".190000","","","","","","","3","GA","Engineer - Electrical","Full-time","16","True","False","","2008-08-04 09:53:33.560000000","620","639","1994-08-01 00:00:00","16","15","25","14","1172.000000","2","9.000000","0",".000000","0","0","0","128025.000000",".980000","1657.000000","23.000000","1.000000","1.000000",".200000","$50,000-74,999","True","4492.833333","BEE13429355479560B66A9E","1","9","9","0","0","12500.000000",".000000","0","1838","11","67","35943","5000","2008-08-26 00:00:00","Q3 2008","D2343373704539573D8BC0C","185.820000","929.100000","527.310000","401.790000","-20.090000",".000000","4472.690000","4472.690000",".000000","1.000000","0","0",".000000","156"
"425B359641086354194E4FD","1050774","2013-11-26 03:26:40.573000000","","36","Current","",".345880",".305900",".295900",".269130",".162500",".106630","1","HR","2.000000","1","MO","","Other","0","False","False","","2014-01-19 12:31:33","640","659","1997-11-04 00:00:00","6","6","26","5","227.000000","1","4.000000","0",".000000","42","1","0","5898.000000",".900000","602.000000","25.000000",".480000",".000000",".320000","$50,000-74,999","True","4166.666667","49B23704161145812DC7BB2","","","","","","","","","0","","2","128867","4000","2014-01-28 00:00:00","Q1 2014","4ED03693822605661BB6557","171.100000","171.100000","67.180000","103.920000","-3.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"425C336513689711757D762","12088","2006-05-08 12:07:02.043000000","D","36","Completed","2007-03-23 00:00:00",".209360",".202000",".189500","","","","","","","0","","","","","False","False","832C33657830436221FB6DC","2006-05-08 12:04:33.170000000","620","639","1996-08-16 00:00:00","","","16","0",".000000","0","","0","","","0","","","","","","","",".160000","Not displayed","False",".083333","91CE3366375672609F5497A","","","","","","","","","0","","94","973","6001","2006-05-19 00:00:00","Q2 2006","4B5A3366055747950C9B15B","223.630000","6377.730000","6001.000000","376.730000","-9.690000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","90"
"42653586585129149E67401","867169","2013-08-11 16:57:50.023000000","","60","Current","",".245890",".220900",".210900",".195700",".082400",".113300","4","C","3.000000","1","VA","Food Service Management","Employed","151","False","False","","2013-08-11 16:57:40","700","719","1997-03-25 00:00:00","7","7","19","6","386.000000","0","2.000000","0",".000000","0","0","0","13968.000000",".760000","4406.000000","18.000000","1.000000","1.000000",".370000","$25,000-49,999","True","3683.333333","83CA3691088193379758C26","","","","","","","","","0","","7","98439","10000","2013-08-14 00:00:00","Q3 2013","EFAA35860977591735EE378","276.700000","1660.200000","572.790000","1087.410000","-49.230000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","107"
"426B3593255173549AF8560","953497","2013-10-21 17:19:56.827000000","","36","Current","",".137990",".109900",".099900",".096530",".029900",".066630","6","A","9.000000","14","TX","Sales - Retail","Employed","5","False","False","","2013-10-21 17:20:00","720","739","2004-04-08 00:00:00","7","6","17","4","147.000000","6","6.000000","0",".000000","0","0","0","6503.000000",".210000","23497.000000","16.000000",".810000",".000000",".150000","$25,000-49,999","True","2750.000000","6D273696378813472B638EE","","","","","","","","","0","","5","108205","6000","2013-10-25 00:00:00","Q4 2013","BE043696695519143A44DF9","196.400000","783.793400","571.300000","212.493400","-19.500000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"426D33702731866796C69D2","47155","2006-10-11 11:33:03.480000000","B","36","Completed","2009-10-30 00:00:00",".182240",".175000",".165000","","","","","","","0","","Other","Not available","","False","True","2AC1336501013971385DB0A","2006-10-11 10:30:19.887000000","700","719","1985-09-25 00:00:00","","","16","10","245.000000","0",".000000","0","","0","1","","","","","","","","10.010000","Not displayed","False",".083333","12043371998870408BA04F4","","","","","","","","","0","","89","4089","7500","2006-10-23 00:00:00","Q4 2006","C289336516508974330C2C5","260.850000","9634.370000","7500.000000","2134.370000","-62.780000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","72"
"426D359723610154993298A","1054589","2013-12-05 13:14:20.463000000","","36","Current","",".227730",".190500",".180500",".167170",".084900",".082270","4","C","6.000000","1","OH","Truck Driver","Employed","325","False","False","","2013-11-30 07:07:50","640","659","2002-03-18 00:00:00","14","14","24","12","429.000000","2","7.000000","0",".000000","0","0","0","9840.000000",".560000","3637.000000","15.000000",".860000","1.000000",".250000","$75,000-99,999","True","6916.666667","0A4337008898716572D1F99","","","","","","","","","0","","3","121385","21000","2013-12-13 00:00:00","Q4 2013","C7513699013009268111DC5","770.310000","1540.620000","868.050000","672.570000","-35.310000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0C5A358591780109428FE50","871706","2013-08-16 10:57:06.177000000","","60","Current","",".276370",".250600",".240600",".221100",".102500",".118600","3","D","4.000000","20","MA","Sales - Commission","Employed","33","False","False","","2013-08-07 07:14:06","640","659","2003-08-01 00:00:00","3","3","13","1","25.000000","0","1.000000","1","1004.000000","19","0","0","323.000000",".640000","177.000000","9.000000",".660000",".000000",".070000","$50,000-74,999","True","4166.666667","C84E369044357292940AB3A","","","","","","","","","0","","7","98970","6003","2013-08-20 00:00:00","Q3 2013","048335866054956735DD433","176.410000","1054.338500","316.460000","737.878500","-29.610000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0C633592308330615A6AED8","1001574","2013-10-23 22:11:20.347000000","","60","Current","",".226010",".201500",".191500",".177160",".087400",".089760","4","C","4.000000","2","OR","Executive","Employed","179","False","False","","2013-10-17 14:05:24","680","699","1999-03-02 00:00:00","9","9","37","8","291.000000","1","5.000000","0",".000000","14","1","0","5387.000000",".790000","1043.000000","35.000000",".680000","1.000000",".180000","$75,000-99,999","True","8083.333333","D18D36954137624361794E0","","","","","","","","","0","","5","107232","25000","2013-10-25 00:00:00","Q4 2013","855B36962411784241B9D61","664.440000","2643.958600","985.110000","1658.848600","-83.010000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0B0F3527146881914B4FBCD","528960","2011-09-23 07:20:31.233000000","","36","Chargedoff","2013-01-29 00:00:00",".348870",".312500",".302500",".284800",".170000",".114800","1","HR","2.000000","1","MD","Other","Employed","120","True","False","","2011-09-21 15:41:58","600","619","1995-09-07 00:00:00","6","6","27","5","229.000000","2","11.000000","2","645.000000","0","0","0","8601.000000",".990000","39.000000","27.000000",".850000",".000000",".220000","$75,000-99,999","True","6458.333333","9CEA36308562020888AF949","1","9","9","0","0","7000.000000","5826.410000","-78","527","16","30","53982","4000","2011-09-29 00:00:00","Q3 2011","40BB3502166511649A7EEC3","172.560000","1898.160000","857.200000","1040.960000","-33.310000",".000000","3142.800000","3142.800000",".000000","1.000000","0","0",".000000","8"
"0B1F3601718436963EE7CA6","1147309","2014-02-08 08:34:00.410000000","","36","Current","",".090650",".076900",".066900",".065460",".017400",".048060","7","AA","10.000000","2","AR","Other","Self-employed","186","True","False","","2014-02-08 08:34:35","760","779","1986-03-21 00:00:00","10","9","25","7","298.000000","0",".000000","0",".000000","0","0","0","13734.000000",".290000","32540.000000","22.000000",".950000",".000000","","$50,000-74,999","False","4166.666667","F1BF37065767467243721B9","","","","","","","","","0","","1","131698","10000","2014-02-11 00:00:00","Q1 2014","A9BF37061144042207689C0","311.940000",".000000",".000000",".000000",".000000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","92"
"0B243408198977052BEE330","257764","2007-12-30 10:11:45.873000000","AA","36","Completed","2008-02-10 00:00:00",".076800",".070000",".070000","","","","","","","3","GA","Computer Programmer","Full-time","60","True","False","","2007-12-29 06:13:51.230000000","780","799","1993-09-22 00:00:00","8","8","20","8","415.000000","1","9.000000","0",".000000","0","0","0","45358.000000",".490000","45892.000000","17.000000","1.000000",".000000",".050000","$75,000-99,999","True","7197.666667","2BBB3409843981203102E1E","1","9","9","0","0","4000.000000","871.590000","0","0","","74","25208","4000","2008-01-10 00:00:00","Q1 2008","5BDD3376727713418C5F5AE","123.510000","4010.010000","4000.000000","10.010000",".000000",".000000",".000000",".000000",".000000","1.000000","1","0",".000000","171"
"0B293594076222472B38DAE","976145","2013-10-28 17:01:35.220000000","","36","Current","",".221080",".184000",".174000",".162140",".074900",".087240","4","C","4.000000","1","GA","Truck Driver","Employed","62","True","False","","2013-10-11 17:38:26","660","679","2002-08-05 00:00:00","8","7","20","4","364.000000","1","8.000000","0",".000000","9","1","0","4299.000000",".950000","35.000000","20.000000",".800000","2.000000",".350000","$50,000-74,999","True","4583.333333","EA0936961431329273D50B0","","","","","","","","","0","","4","109231","15000","2013-11-01 00:00:00","Q4 2013","CA98369468198647949996B","545.300000","2173.638400","1302.180000","871.458400","-47.770000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0B2E3566368802336215E2A","690996","2012-12-27 14:48:19.363000000","","36","Current","",".148570",".120300",".110300",".106100",".034900",".071200","6","A","8.000000","1","FL","Accountant/CPA","Employed","2","False","False","","2012-12-27 14:48:17","760","779","1997-09-29 00:00:00","11","4","49","3","391.000000","0","2.000000","0",".000000","0","0","0","4380.000000",".150000","24720.000000","33.000000",".930000",".000000",".270000","$75,000-99,999","True","6250.000000","2169367254237606864F2D7","","","","","","","","","0","","14","82233","25000","2013-01-16 00:00:00","Q1 2013","10BB356769985232249879C","830.720000","11450.760000","8776.790000","2673.970000","-222.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","392"
"0D793591889126791FD5C73","1004883","2013-10-24 20:00:37.647000000","","36","Current","",".221080",".184000",".174000",".162140",".074900",".087240","4","C","6.000000","1","MI","Analyst","Employed","27","False","False","","2013-10-24 20:00:39","640","659","1983-12-09 00:00:00","7","7","18","7","364.000000","1","4.000000","0",".000000","7","1","0","8835.000000",".620000","3096.000000","17.000000",".940000",".000000",".180000","$50,000-74,999","True","4418.750000","9C5B3697872786469F45D91","","","","","","","","","0","","5","108967","12000","2013-10-31 00:00:00","Q4 2013","19AB3696005643160B7992E","436.240000","1738.910700","1041.730000","697.180700","-38.220000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"0D79359610720658763B561","1047104","2013-12-03 12:59:29.650000000","","36","Past Due (16-30 days)","",".345880",".305900",".295900",".269130",".162500",".106630","1","HR","2.000000","1","FL","Computer Programmer","Employed","227","True","False","","2013-12-03 12:59:32","660","679","1978-08-01 00:00:00","21","21","48","14","2025.000000","2","2.000000","0",".000000","0","0","0","79847.000000",".950000","3008.000000","39.000000",".970000",".000000",".400000","$75,000-99,999","True","8166.666667","D18A370165142341656E749","","","","","","","","","22","","3","121697","4000","2013-12-16 00:00:00","Q4 2013","17BD37006373353434635F5","171.100000","167.747700","67.180000","100.567700","-3.400000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"2BC83467248581573CC878D","433110","2009-11-12 15:50:02.707000000","","36","Completed","2011-05-06 00:00:00",".135240",".114000",".104000",".082700",".021000",".082700","6","A","8.000000","1","FL","Nurse (RN)","Full-time","14","True","False","","2009-11-12 15:46:55","780","799","2003-10-23 00:00:00","16","13","24","13","363.000000","1","2.000000","0",".000000","0","0","0","19581.000000",".360000","29849.000000","23.000000","1.000000","1.000000",".100000","$75,000-99,999","True","7083.333333","44F93573526456876B1E630","","","","","","","","","0","","52","39665","10000","2009-11-25 00:00:00","Q4 2009","80213450356776971B7E87E","329.280000","11122.560000","10000.010000","1122.550000","-97.360000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","356"
"2BCE3581053180901FE69D7","802127","2013-06-09 09:08:37.160000000","","60","Current","",".175220",".151900",".141900",".135000",".047400",".087600","5","B","6.000000","1","MO","Other","Employed","295","True","False","","2013-06-09 09:08:26","720","739","1988-01-02 00:00:00","17","17","43","12","396.000000","7","9.000000","4","63743.000000","53","0","0","9371.000000",".330000","14136.000000","37.000000",".920000","1.000000",".220000","$100,000+","True","8666.666667","BDCC36855916352985D6170","1","2","2","0","0","11000.000000",".000000","16","0","","9","92370","10000","2013-06-12 00:00:00","Q2 2013","A9B635467078576519D7B96","238.900000","1911.200000","932.670000","978.530000","-64.420000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","154"
"2BD43466545609013767851","430809","2009-10-28 19:51:53.480000000","","36","Completed","2010-07-29 00:00:00",".129670",".108500",".098500",".077200",".021000",".077200","6","A","9.000000","1","CO","Professional","Full-time","82","True","False","","2009-10-04 14:30:21","720","739","1988-05-24 00:00:00","11","10","62","3","273.000000","2","3.000000","0",".000000","16","1","0","4535.000000",".410000","6363.000000","39.000000",".740000","2.000000",".390000","$50,000-74,999","True","5169.416667","E1AB3571250265023F1FB85","1","16","15","1","0","2000.000000","1284.400000","58","0","","52","39328","2000","2009-11-09 00:00:00","Q4 2009","38F6342014660952010C42E","65.340000","2140.350000","1999.050000","141.300000","-13.020000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","93"
